Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akarnokd-misc,hu.akarnokd.rxjava,PublishExample,PublishExample,2,1,0,7,0,,
akarnokd-misc,hu.akarnokd.rxjava,PublishExample,main,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder4,loop,5,2,0,15,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder4,test,46,4,0,22,1,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder4,apply,5,1,1,41,0,,
akarnokd-misc,hu.akarnokd.rxjava,OutOfOrder4,accept,16,4,1,50,0,,
akarnokd-misc,hu.akarnokd.rxjava,BufferStartEndTest,test,23,2,0,15,1,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumDouble,OnSubscribeSumDouble,4,1,2,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumDouble,call,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.rxjava,ShareLatest,ShareLatest,2,1,0,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,ShareLatest,main,3,1,1,14,0,,
akarnokd-misc,hu.akarnokd.rxjava,ThrottleFirstExample,ThrottleFirstExample,2,1,0,8,0,,
akarnokd-misc,hu.akarnokd.rxjava,ThrottleFirstExample,main,3,1,1,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,EmitterTest,EmitterTest,2,1,0,7,0,,
akarnokd-misc,hu.akarnokd.rxjava,EmitterTest,main,13,3,1,8,0,,
akarnokd-misc,hu.akarnokd.rxjava,EmitterTest,sleep,8,1,1,29,0,,
akarnokd-misc,hu.akarnokd.rxjava,SingleAsync,main,12,1,1,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumLong,OnSubscribeSumLong,4,1,2,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumLong,call,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.rxjava,ActionInBetween,main,11,1,1,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,DebounceFirst,DebounceFirst,2,1,0,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,DebounceFirst,main,3,1,1,11,0,,
akarnokd-misc,hu.akarnokd.rxjava,DebounceFirst,debounceFirst,3,1,2,20,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,OperatorSum,3,1,0,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumIntegers,3,1,1,30,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumLongs,3,1,1,34,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumFloats,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumDoubles,3,1,1,42,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumAtLeastOneIntegers,3,1,1,46,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumAtLeastOneLongs,3,1,1,50,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumAtLeastOneFloats,3,1,1,54,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorSum,sumAtLeastOneDoubles,3,1,1,58,0,,
akarnokd-misc,hu.akarnokd.rxjava,GroupByTest2,GroupByTest2,2,1,0,10,0,,
akarnokd-misc,hu.akarnokd.rxjava,GroupByTest2,main,5,1,1,12,0,,
akarnokd-misc,hu.akarnokd.rxjava,GroupByTest2,calculation,5,1,1,22,0,hu.akarnokd.rxjava.GroupByTest2,hu.akarnokd.rxjava.GroupByTest2
akarnokd-misc,hu.akarnokd.rxjava,GroupByTest2,sleep,8,1,0,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumInt,OnSubscribeSumInt,4,1,2,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumInt,call,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.rxjava,Example,Example,2,1,0,4,0,,
akarnokd-misc,hu.akarnokd.rxjava,Example,main,8,1,1,8,0,,
akarnokd-misc,hu.akarnokd.rxjava,MethodDiff,MethodDiff,2,1,0,12,0,,
akarnokd-misc,hu.akarnokd.rxjava,MethodDiff,rename,12,4,1,14,0,,
akarnokd-misc,hu.akarnokd.rxjava,MethodDiff,replacepackage,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,MethodDiff,main,76,12,1,33,0,hu.akarnokd.rxjava.MethodDiff,hu.akarnokd.rxjava.MethodDiff
akarnokd-misc,hu.akarnokd.rxjava,EmitterTestv2,EmitterTestv2,2,1,0,8,0,,
akarnokd-misc,hu.akarnokd.rxjava,EmitterTestv2,main,19,3,1,9,0,,
akarnokd-misc,hu.akarnokd.rxjava,EmitterTestv2,accept,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,EmitterTestv2,sleep,8,1,1,36,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeMinMax,compare,3,1,2,35,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeMinMax,OnSubscribeMinMax,5,1,3,42,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeMinMax,call,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,TransactionSubjectPlaypen,3,1,0,25,0,,
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,main,12,1,1,29,0,hu.akarnokd.rxjava.TransactionSubjectPlaypen,hu.akarnokd.rxjava.TransactionSubjectPlaypen
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,subscribe,3,1,1,41,0,,
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,start,3,1,0,45,0,hu.akarnokd.rxjava.TransactionSubjectPlaypen,hu.akarnokd.rxjava.TransactionSubjectPlaypen
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,startPeriodicTransactionRetrieval,23,1,0,51,0,,
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,pollRemoteForTransactions,4,1,1,75,0,,
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,remoteServiceClientSimulation,10,1,1,80,0,hu.akarnokd.rxjava.TransactionSubjectPlaypen,hu.akarnokd.rxjava.TransactionSubjectPlaypen
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,randomNetworkDelaySimulation,5,1,0,90,0,,
akarnokd-misc,hu.akarnokd.rxjava,TransactionSubjectPlaypen,getTransactions,30,4,1,96,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,SubscriberReuse,2,1,0,6,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,main,5,1,1,8,0,hu.akarnokd.rxjava.SubscriberReuse,hu.akarnokd.rxjava.SubscriberReuse
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,test1,33,1,0,13,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,call,4,1,1,15,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,onCompleted,3,1,0,22,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,onError,3,1,1,26,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,onNext,3,1,1,30,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,call,4,1,1,45,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,test2,26,1,0,52,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,onCompleted,3,1,0,55,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,onError,3,1,1,59,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,onNext,3,1,1,63,0,,
akarnokd-misc,hu.akarnokd.rxjava,SubscriberReuse,call,4,1,1,78,0,,
akarnokd-misc,hu.akarnokd.rxjava,ConditionalCompactedStream,ConditionalCompactedStream,2,1,0,16,0,,
akarnokd-misc,hu.akarnokd.rxjava,ConditionalCompactedStream,main,4,1,1,18,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,MathObservable,3,1,1,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,from,3,1,1,31,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,max,3,1,1,35,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,min,3,1,1,55,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumDouble,3,1,1,73,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumFloat,3,1,1,89,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumInteger,3,1,1,105,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumLong,3,1,1,121,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,max,3,1,1,137,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,min,3,1,1,157,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumDouble,3,1,1,176,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumFloat,3,1,1,193,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumInteger,3,1,1,210,0,,
akarnokd-misc,hu.akarnokd.rxjava,MathObservable,sumLong,3,1,1,227,0,,
akarnokd-misc,hu.akarnokd.rxjava,TrackSubscriber1,main,38,2,1,11,0,,
akarnokd-misc,hu.akarnokd.rxjava,CompletableFlatMapSingleToCompletable,CompletableFlatMapSingleToCompletable,4,1,2,13,0,,
akarnokd-misc,hu.akarnokd.rxjava,CompletableFlatMapSingleToCompletable,call,5,1,1,18,0,,
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,ScalarDeferredSubscriber,3,1,1,47,0,,
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,onError,4,1,1,51,0,,
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,onCompleted,8,2,0,57,0,hu.akarnokd.rxjava.ScalarDeferredSubscriber,hu.akarnokd.rxjava.ScalarDeferredSubscriber
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,complete,20,6,1,66,0,,
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,subscribeTo,11,1,1,88,0,hu.akarnokd.rxjava.ScalarDeferredSubscriber,hu.akarnokd.rxjava.ScalarDeferredSubscriber
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,request,3,1,1,92,0,hu.akarnokd.rxjava.ScalarDeferredSubscriber,hu.akarnokd.rxjava.ScalarDeferredSubscriber
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,setProducer,3,1,1,100,0,,
akarnokd-misc,hu.akarnokd.rxjava,ScalarDeferredSubscriber,innerRequested,24,8,1,105,0,,
akarnokd-misc,hu.akarnokd.rxjava,Merge4691,Merge4691,2,1,0,7,0,,
akarnokd-misc,hu.akarnokd.rxjava,Merge4691,main,7,1,1,8,0,,
akarnokd-misc,hu.akarnokd.rxjava,Merge4691,error,3,1,1,31,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumFloat,OnSubscribeSumFloat,4,1,2,28,0,,
akarnokd-misc,hu.akarnokd.rxjava,OnSubscribeSumFloat,call,3,1,1,33,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,OperatorMinMax,3,1,0,27,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,min,3,1,1,29,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,min,3,1,2,34,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,minBy,3,1,2,39,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,minBy,3,1,3,44,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,max,3,1,1,51,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,max,3,1,2,56,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,maxBy,3,1,2,61,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,maxBy,3,1,3,66,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,minMax,3,1,2,75,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,minMax,3,1,3,80,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,minMaxBy,3,1,3,85,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,minMaxBy,25,4,4,90,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,call,3,1,0,94,0,,
akarnokd-misc,hu.akarnokd.rxjava,OperatorMinMax,call,15,4,2,101,0,,
akarnokd-misc,hu.akarnokd.rxjava.strings,LinesBackpressure,decode,9,1,0,14,1,,
akarnokd-misc,hu.akarnokd.queue,MpmcPollTest,atomic,15,2,0,20,1,,
akarnokd-misc,hu.akarnokd.queue,MpmcPollTest,unsafe,15,2,0,39,1,,
akarnokd-misc,hu.akarnokd.queue,MpmcPollTest,race,57,9,3,58,0,,
akarnokd-misc,hu.akarnokd.queue,MpmcPollTest,run,17,3,0,65,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueueTest,simple,20,4,0,13,1,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueueTest,parallel,36,6,0,39,1,,
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueueTest,simpleUse,24,3,0,19,1,,
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueueTest,triggerGrowth,20,4,0,19,1,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueTest,simpleUse,24,3,0,19,1,,
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueueTest,triggerGrowth,20,4,0,19,1,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueueV2Test,simple,20,4,0,13,1,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueueV2Test,parallel,36,6,0,39,1,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,MpscLinkedArrayQueue,6,1,1,28,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,offer,42,10,1,35,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,poll,31,6,0,80,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,peek,22,4,0,116,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,size,11,3,0,144,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,isEmpty,3,1,0,156,0,,
akarnokd-misc,hu.akarnokd.queue,MpscLinkedArrayQueue,clear,5,2,0,160,0,hu.akarnokd.queue.MpscLinkedArrayQueue,hu.akarnokd.queue.MpscLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,calcOffset,3,1,2,26,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,lvElement,3,1,2,30,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,soElement,3,1,3,34,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,soProducerIndex,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,lvProducerIndex,3,1,0,42,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,soConsumerIndex,3,1,1,46,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,lvConsumerIndex,3,1,0,50,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,SpscIntArrayQueue,5,1,1,53,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,offer,13,2,1,59,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,peek,13,2,1,77,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,peek,11,2,0,94,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,poll,15,2,1,110,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,poll,13,2,0,130,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,isEmpty,3,1,0,148,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,hasValue,3,1,0,152,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,clear,5,2,0,156,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueue,size,11,3,0,162,0,hu.akarnokd.queue.SpscIntArrayQueue,hu.akarnokd.queue.SpscIntArrayQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,offer,0,1,1,18,0,,
akarnokd-misc,hu.akarnokd.queue,IntQueue,offer,3,1,1,20,0,hu.akarnokd.queue.IntQueue,hu.akarnokd.queue.IntQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,offer,12,3,3,23,0,hu.akarnokd.queue.IntQueue,hu.akarnokd.queue.IntQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,peek,5,1,1,36,0,hu.akarnokd.queue.IntQueue,hu.akarnokd.queue.IntQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,peek,0,1,0,42,0,,
akarnokd-misc,hu.akarnokd.queue,IntQueue,poll,5,1,1,44,0,hu.akarnokd.queue.IntQueue,hu.akarnokd.queue.IntQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,poll,0,1,0,50,0,,
akarnokd-misc,hu.akarnokd.queue,IntQueue,poll,3,1,1,52,0,hu.akarnokd.queue.IntQueue,hu.akarnokd.queue.IntQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,poll,15,3,3,56,0,hu.akarnokd.queue.IntQueue,hu.akarnokd.queue.IntQueue
akarnokd-misc,hu.akarnokd.queue,IntQueue,clear,0,1,0,75,0,,
akarnokd-misc,hu.akarnokd.queue,IntQueue,size,0,1,0,77,0,,
akarnokd-misc,hu.akarnokd.queue,IntQueue,isEmpty,0,1,0,79,0,,
akarnokd-misc,hu.akarnokd.queue,SpscStealableArrayQeque,SpscStealableArrayQeque,4,1,1,25,0,,
akarnokd-misc,hu.akarnokd.queue,SpscStealableArrayQeque,offer,12,2,1,30,0,,
akarnokd-misc,hu.akarnokd.queue,SpscStealableArrayQeque,poll,24,6,0,45,0,,
akarnokd-misc,hu.akarnokd.queue,SpscStealableArrayQeque,steal,18,5,0,72,0,,
akarnokd-misc,hu.akarnokd.queue,ArrayQueue,offer,19,2,1,10,0,,
akarnokd-misc,hu.akarnokd.queue,ArrayQueue,poll,10,2,0,35,0,,
akarnokd-misc,hu.akarnokd.queue,ArrayQueue,main,15,3,1,46,0,hu.akarnokd.queue.ArrayQueue,hu.akarnokd.queue.ArrayQueue
akarnokd-misc,hu.akarnokd.queue,Cold,Cold,3,1,1,10,0,,
akarnokd-misc,hu.akarnokd.queue,ColdV2,ColdV2,4,1,1,11,0,,
akarnokd-misc,hu.akarnokd.queue,IQueue,enqueue,0,1,1,5,0,,
akarnokd-misc,hu.akarnokd.queue,IQueue,dequeue,0,1,0,6,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,SpSrcQueue,4,1,1,32,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,add,19,2,1,37,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,remove,30,7,1,59,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,cancel,3,1,0,95,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,iterator,3,1,0,99,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,hasNext,3,1,0,104,0,,
akarnokd-misc,hu.akarnokd.queue,SpSrcQueue,next,3,1,0,110,0,,
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,SpscLongArrayQueue,5,1,1,24,0,,
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,calcOffset,3,1,2,30,0,,
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,offer,14,2,1,34,0,hu.akarnokd.queue.SpscLongArrayQueue,hu.akarnokd.queue.SpscLongArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,peek,13,2,1,52,0,hu.akarnokd.queue.SpscLongArrayQueue,hu.akarnokd.queue.SpscLongArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,hasValue,7,1,0,68,0,hu.akarnokd.queue.SpscLongArrayQueue,hu.akarnokd.queue.SpscLongArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,peek,11,2,0,77,0,hu.akarnokd.queue.SpscLongArrayQueue,hu.akarnokd.queue.SpscLongArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,poll,17,2,1,91,0,hu.akarnokd.queue.SpscLongArrayQueue,hu.akarnokd.queue.SpscLongArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,poll,14,2,0,112,0,hu.akarnokd.queue.SpscLongArrayQueue,hu.akarnokd.queue.SpscLongArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongArrayQueue,isEmpty,4,1,0,129,0,,
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueue,SpscLongLinkedArrayQueue,5,1,1,53,0,,
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueue,calcOffset,3,1,2,60,0,,
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueue,offer,23,2,1,64,0,hu.akarnokd.queue.SpscLongLinkedArrayQueue,hu.akarnokd.queue.SpscLongLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueue,peek,20,3,1,91,0,hu.akarnokd.queue.SpscLongLinkedArrayQueue,hu.akarnokd.queue.SpscLongLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueue,poll,25,3,1,113,0,hu.akarnokd.queue.SpscLongLinkedArrayQueue,hu.akarnokd.queue.SpscLongLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscLongLinkedArrayQueue,isEmpty,3,1,0,143,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,calcOffset,3,1,2,26,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,lvElement,3,1,2,30,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,soElement,3,1,3,34,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,soProducerIndex,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,lpProducerIndex,3,1,0,42,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,soConsumerIndex,3,1,1,46,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,lpConsumerIndex,3,1,0,50,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,SpscIntArrayQueueAtomic,5,1,1,53,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,offer,13,2,1,59,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,peek,13,2,1,75,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,peek,11,2,0,90,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,poll,15,2,1,104,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,poll,13,2,0,121,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,isEmpty,3,1,0,136,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,hasValue,3,1,0,140,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,clear,5,2,0,144,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueAtomic,size,11,3,0,150,0,hu.akarnokd.queue.SpscIntArrayQueueAtomic,hu.akarnokd.queue.SpscIntArrayQueueAtomic
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,SpscIntLinkedArrayQueue,6,1,1,41,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,calcOffset,3,1,2,48,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,offer,23,2,1,60,0,hu.akarnokd.queue.SpscIntLinkedArrayQueue,hu.akarnokd.queue.SpscIntLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,peek,16,3,0,87,0,hu.akarnokd.queue.SpscIntLinkedArrayQueue,hu.akarnokd.queue.SpscIntLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,peek,5,1,1,109,0,hu.akarnokd.queue.SpscIntLinkedArrayQueue,hu.akarnokd.queue.SpscIntLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,poll,5,1,1,115,0,hu.akarnokd.queue.SpscIntLinkedArrayQueue,hu.akarnokd.queue.SpscIntLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,poll,24,3,0,121,0,hu.akarnokd.queue.SpscIntLinkedArrayQueue,hu.akarnokd.queue.SpscIntLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,isEmpty,3,1,0,156,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntLinkedArrayQueue,clear,6,2,0,160,0,hu.akarnokd.queue.SpscIntLinkedArrayQueue,hu.akarnokd.queue.SpscIntLinkedArrayQueue
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,setup,5,1,0,41,0,,
akarnokd-misc,hu.akarnokd.queue,SpscIntArrayQueueXPerf,send1,5,2,1,48,0,,
